CODE_ID,用地性质,临路类型,地块面积,容积率,总建筑面积,建筑密度,建筑最大高度,建筑平均高度,DIKUAI_ID
DIKUAI_2283,城镇住宅用地,临路型,8661,2.034,17616.6586,0.351,21,14,DIKUAI_2024_0975
DIKUAI_1507,医疗卫生用地,临路型,2180.87,2.5241,5504.6635,0.3816,21,7.5,DIKUAI_2024_0976
DIKUAI_2182,城镇住宅用地,临路型,3690.89,0.6433,2374.4278,0.4452,12,4.0909,DIKUAI_2024_0977
DIKUAI_2195,其它商务设施用地,临路型,10114.1,0.486,4915.4185,0.2217,18,6.45,DIKUAI_2024_0978
DIKUAI_1172,其他草地,非临路型,2285.76,1.0579,2418.0904,0.513,9,6,DIKUAI_2024_0979
DIKUAI_1471,金融保险用地,临路型,3468.74,5.259,18242.1049,0.4334,60,36,DIKUAI_2024_0980
DIKUAI_2189,其他草地,临路型,9863.61,0.6743,6651.42,0.3167,9,6.6,DIKUAI_2024_0981
DIKUAI_2188,城镇住宅用地,临路型,3780.87,1.2484,4719.8592,0.5219,18,6.5172,DIKUAI_2024_0982
DIKUAI_1489,行政办公用地,临路型,7850.47,2.4278,19059.149,0.3692,21,13.5,DIKUAI_2024_0983
DIKUAI_1194,商办混合用地,临路型,2243.69,0.6115,1371.9478,0.4269,12,5.5714,DIKUAI_2024_0984
DIKUAI_1505,商办混合用地,临路型,4999.33,4.5819,22906.4004,0.2182,63,63,DIKUAI_2024_0985
DIKUAI_1488,商住混合用地,临路型,2323.49,2.6236,6095.9016,0.3515,24,15.5,DIKUAI_2024_0986
DIKUAI_2191,其他草地,临路型,5111.4,0.6347,3244.0629,0.3449,6,4.7143,DIKUAI_2024_0987
DIKUAI_2193,其它商务设施用地,非临路型,1642.07,2.7688,4546.5895,0.7133,24,7.5,DIKUAI_2024_0988
DIKUAI_1510,其它商务设施用地,临路型,1344.29,3.2295,4341.3198,0.4768,21,12,DIKUAI_2024_0989
DIKUAI_1479,商住混合用地,临路型,3494.02,0,0,0,0,0,DIKUAI_2024_0990
DIKUAI_11,文物古迹用地,临路型,52988.2,0.8207,43487.2952,0.2121,21,9.8182,DIKUAI_2024_0991
DIKUAI_2183,城镇住宅用地,临路型,10413.5,2.5087,26123.9489,0.4268,21,11.04,DIKUAI_2024_0992
DIKUAI_2196,商住混合用地,临路型,2185.07,2.8922,6319.571,0.5171,21,8.8333,DIKUAI_2024_0994
DIKUAI_1173,其他草地,临路型,2035.61,1.8581,3782.3498,0.5325,18,7.2857,DIKUAI_2024_0995
DIKUAI_32,金融保险用地,临路型,13348.8,0.9689,12934.1007,0.1969,18,12,DIKUAI_2024_0996
DIKUAI_2236,其他草地,临路型,9784.17,1.3018,12736.5996,0.2604,15,15,DIKUAI_2024_0997
DIKUAI_1477,城镇住宅用地,临路型,9331.49,0.8401,7838.9491,0.7291,9,5.625,DIKUAI_2024_0998
DIKUAI_1484,商住混合用地,临路型,868.395,2.8189,2447.925,0.4887,18,10.5,DIKUAI_2024_0999
DIKUAI_1508,商办混合用地,临路型,3259.35,5.7923,18879.2807,0.52,66,26,DIKUAI_2024_1000
DIKUAI_1195,商办混合用地,临路型,1983.05,1.3817,2740.0083,0.5837,9,4.875,DIKUAI_2024_1001
DIKUAI_1496,行政办公用地,临路型,8173.32,3.5399,28932.3424,0.2369,72,43.125,DIKUAI_2024_1002
DIKUAI_1055,其它商务设施用地,临路型,2828.65,1.8678,5283.4132,0.4611,21,7.0909,DIKUAI_2024_1003
DIKUAI_1689,商住混合用地,临路型,1657.89,2.3431,3884.6699,0.3347,21,21,DIKUAI_2024_1004
DIKUAI_1052,城镇住宅用地,临路型,13301.6,1.8851,25074.8135,0.3669,21,12.9677,DIKUAI_2024_1005
DIKUAI_1231,行政办公用地,临路型,13421.1,0.9936,13335.7717,0.2874,18,8.9032,DIKUAI_2024_1006
DIKUAI_1287,城镇住宅用地,临路型,25608.6,1.6724,42827.8789,0.3863,21,8.3571,DIKUAI_2024_1007
DIKUAI_1233,商办混合用地,临路型,6565.3,6.3011,41368.8014,0.4945,60,32.4,DIKUAI_2024_1008
DIKUAI_1102,旅馆用地,临路型,3030.93,4.0848,12380.8318,0.5458,45,22.4,DIKUAI_2024_1009
DIKUAI_2287,城镇住宅用地,临路型,17697.3,2.2175,39244.086,0.3652,21,15.9512,DIKUAI_2024_1010
DIKUAI_1196,商办混合用地,临路型,2769.04,2.6135,7236.9933,0.5531,18,7.8,DIKUAI_2024_1011
DIKUAI_2181,城镇住宅用地,临路型,5538.64,0.7499,4153.497,0.6526,6,3.8077,DIKUAI_2024_1012
DIKUAI_1509,商住混合用地,临路型,4769.5,5.6039,26727.6692,0.5704,42,19.8,DIKUAI_2024_1013
DIKUAI_2197,城镇住宅用地,临路型,2659.26,2.063,5485.9488,0.3599,21,10.6364,DIKUAI_2024_1014
DIKUAI_2174,城镇住宅用地,临路型,41362.8,0.6571,27179.579,0.425,15,4.3444,DIKUAI_2024_1015
DIKUAI_1047,商住混合用地,临路型,12387.1,2.8649,35487.3793,0.6294,21,14.5932,DIKUAI_2024_1016
DIKUAI_2273,城镇住宅用地,临路型,5694.53,0.3619,2060.9529,0.3619,3,3,DIKUAI_2024_1017
DIKUAI_2282,商办混合用地,临路型,256.05,0,0,0,0,0,DIKUAI_2024_1018
DIKUAI_2205,城镇住宅用地,非临路型,2173.31,2.8236,6136.5598,0.4034,21,21,DIKUAI_2024_1019
DIKUAI_1487,商办混合用地,临路型,4662.7,4.4675,20830.4004,0.6382,21,21,DIKUAI_2024_1020
DIKUAI_2185,其他草地,临路型,2409.14,0.0439,105.701,0.0439,3,3,DIKUAI_2024_1021
DIKUAI_1051,城镇住宅用地,临路型,17063.7,2.2325,38095.3419,0.401,21,14.3864,DIKUAI_2024_1022
DIKUAI_1171,其他草地,临路型,15284.3,0.9582,14646.1592,0.2305,18,8.8696,DIKUAI_2024_1024
DIKUAI_2292,城镇住宅用地,临路型,22118.2,2.1307,47127.8184,0.4645,21,8.129,DIKUAI_2024_1025
DIKUAI_1560,商办混合用地,临路型,4114.4,0.6223,2560.1971,0.32,6,5,DIKUAI_2024_1026
DIKUAI_1080,商住混合用地,临路型,2269.71,1.7661,4008.5725,0.4015,21,9,DIKUAI_2024_1027
DIKUAI_2180,城镇住宅用地,临路型,3650.54,2.7753,10131.1922,0.4592,21,15.2,DIKUAI_2024_1028
DIKUAI_1229,其他草地,临路型,9324.26,0.9089,8474.9745,0.4545,6,6,DIKUAI_2024_1029
DIKUAI_1491,城镇住宅用地,临路型,20226.4,4.7617,96312.8439,0.4421,105,20.3793,DIKUAI_2024_1030
DIKUAI_1481,商住混合用地,临路型,920.348,0,0,0,0,0,DIKUAI_2024_1031
DIKUAI_2,旅馆用地,临路型,52298.2,4.1127,215086.6009,0.3198,87,29.5217,DIKUAI_2024_1032
DIKUAI_1504,其它商务设施用地,临路型,2411.47,4.4373,10700.4532,0.6376,21,15,DIKUAI_2024_1033
DIKUAI_2272,其它商务设施用地,临路型,94.9136,0,0,0,0,0,DIKUAI_2024_1034
DIKUAI_1493,零售商业用地,临路型,1111.61,0.9303,1034.0896,0.5274,18,6,DIKUAI_2024_1035
DIKUAI_26,行政办公用地,临路型,32654.4,0.4619,15082.5581,0.1117,30,11.25,DIKUAI_2024_1036
DIKUAI_2184,其他草地,非临路型,7173.97,1.1062,7935.7361,0.2671,21,15,DIKUAI_2024_1037
DIKUAI_1068,商住混合用地,临路型,10436.6,0.0349,364.556,0.0175,6,6,DIKUAI_2024_1038
DIKUAI_1178,商办混合用地,临路型,14871.1,0.1423,2115.4384,0.0674,18,8,DIKUAI_2024_1039
DIKUAI_1490,中小学用地,临路型,8125.73,0.9436,7667.4043,0.3676,21,7.6875,DIKUAI_2024_1040
DIKUAI_2235,商住混合用地,临路型,2182.66,13.2046,28821.1992,0.4402,90,90,DIKUAI_2024_1041
DIKUAI_2286,城镇住宅用地,临路型,703.052,0,0,0,0,0,DIKUAI_2024_1042
DIKUAI_30,其他商务设施用地,临路型,3243.43,0.7889,2558.8618,0.3551,9,7,DIKUAI_2024_1043
DIKUAI_1503,商办混合用地,临路型,7793.89,10.6214,82781.8223,0.5601,105,61,DIKUAI_2024_1044
DIKUAI_1561,商住混合用地,临路型,5929.74,0.6136,3638.75,0.3068,6,6,DIKUAI_2024_1045
DIKUAI_1711,其他草地,临路型,23638.6,4.291,101433.8628,0.756,24,15,DIKUAI_2024_1046
DIKUAI_29,旅馆用地,非临路型,19283,2.855,55052.7287,0.472,30,9.375,DIKUAI_2024_1047
DIKUAI_1482,商住混合用地,临路型,2840.22,0,0,0,0,0,DIKUAI_2024_1048
DIKUAI_1081,商住混合用地,临路型,2078.43,2.307,4794.9618,0.4404,21,15,DIKUAI_2024_1049
DIKUAI_2179,城镇住宅用地,临路型,5300.45,2.6662,14131.9929,0.4074,21,12.375,DIKUAI_2024_1050
DIKUAI_9,二类居住用地,临路型,73355.2,1.3634,100013.2256,0.3342,33,8.6883,DIKUAI_2024_1052
DIKUAI_1554,商住混合用地,临路型,4661.52,3.0954,14429.273,0.3404,36,25.8,DIKUAI_2024_1053
DIKUAI_2290,公园与绿地,临路型,2187.79,0,0,0,0,0,DIKUAI_2024_1054
DIKUAI_2173,城镇住宅用地,临路型,25071.2,0.8601,21564.7295,0.5938,21,4.0179,DIKUAI_2024_1058
DIKUAI_1085,商住混合用地,临路型,8626.61,2.3575,20336.919,0.4613,24,11.25,DIKUAI_2024_1059
DIKUAI_2218,中小学用地,临路型,1104.81,0.3779,417.4584,0.2902,15,8,DIKUAI_2024_1060
DIKUAI_2217,城镇住宅用地,临路型,1445.67,2.6458,3824.9,0.4023,24,21,DIKUAI_2024_1061
DIKUAI_1245,旅馆用地,临路型,11177.6,2.2541,25195.3039,0.4977,21,9.6279,DIKUAI_2024_1062
DIKUAI_1559,商办混合用地,临路型,3244.42,0.4138,1342.5255,0.2069,6,6,DIKUAI_2024_1063
DIKUAI_1050,城镇住宅用地,临路型,37182.9,1.8329,68151.1176,0.4179,21,9.5556,DIKUAI_2024_1064
DIKUAI_2187,城镇住宅用地,临路型,5330.28,2.2339,11907.4657,0.4034,24,11.2941,DIKUAI_2024_1065
DIKUAI_1064,城镇住宅用地,临路型,3710.37,0.717,2660.2328,0.278,12,5,DIKUAI_2024_1066
DIKUAI_2172,中小学用地,临路型,2846.03,0.679,1932.5668,0.4616,6,3.6667,DIKUAI_2024_1067
DIKUAI_1492,公园与绿地,临路型,1040.53,0.2287,238.0054,0.0991,9,5,DIKUAI_2024_1068
DIKUAI_881,公园与绿地,临路型,9062.89,0.1855,1681.46,0.0928,6,6,DIKUAI_2024_1069
DIKUAI_1230,零售商业用地,临路型,10233,2.9846,30541.8862,0.6821,27,10.2,DIKUAI_2024_1070
DIKUAI_2177,工业用地,临路型,1374.91,2.0278,2788.0066,0.7469,9,4.2,DIKUAI_2024_1071
DIKUAI_2285,商办混合用地,临路型,619.772,0,0,0,0,0,DIKUAI_2024_1072
DIKUAI_1485,商住混合用地,临路型,6810.72,11.9072,81096.9033,0.6936,93,51,DIKUAI_2024_1073
DIKUAI_1707,金融保险用地,临路型,4178.09,6.0402,25236.3046,0.4402,84,38,DIKUAI_2024_1074
DIKUAI_2228,城镇住宅用地,临路型,5845.28,3.0561,17863.5964,0.5393,21,12.8889,DIKUAI_2024_1075
DIKUAI_1691,商住混合用地,临路型,2832.49,0.6435,1822.8201,0.1073,18,18,DIKUAI_2024_1076
DIKUAI_1187,商办混合用地,临路型,7250.5,8.3827,60778.4344,0.4194,87,32.3333,DIKUAI_2024_1077
DIKUAI_1502,商住混合用地,临路型,1652.83,3.2475,5367.5831,0.483,21,12,DIKUAI_2024_1078
DIKUAI_1084,商住混合用地,临路型,7633.73,1.5892,12131.3559,0.3275,21,12.8571,DIKUAI_2024_1079
DIKUAI_1562,其他草地,临路型,9396.28,5.214,48992.0796,0.4272,54,22.5,DIKUAI_2024_1080
DIKUAI_1174,零售商业用地,临路型,5934.75,3.8077,22597.7669,0.7254,24,10.3125,DIKUAI_2024_1081
DIKUAI_1708,其它商务设施用地,临路型,3733.85,1.761,6575.33,0.2617,21,12,DIKUAI_2024_1082
DIKUAI_1712,其他草地,临路型,30331.6,1.2302,37312.4203,0.6151,6,6,DIKUAI_2024_1115
DIKUAI_1202,商住混合用地,临路型,4907.98,5.9636,29269.0498,0.4269,69,41,DIKUAI_2024_1083
DIKUAI_1180,商办混合用地,临路型,23159.5,1.8659,43213.0626,0.39,21,10.4795,DIKUAI_2024_1084
DIKUAI_1190,商办混合用地,临路型,3026.96,1.4428,4367.4453,0.5663,15,6,DIKUAI_2024_1087
DIKUAI_2229,城镇住宅用地,临路型,4972.7,0.8043,3999.4736,0.477,9,5.1176,DIKUAI_2024_1088
DIKUAI_63,特殊用地,临路型,284683,0.5292,150640.4109,0.1435,24,8.1231,DIKUAI_2024_1089
DIKUAI_1553,公园与绿地,临路型,1148.75,0.0552,63.388,0.011,15,15,DIKUAI_2024_1090
DIKUAI_1103,旅馆用地,临路型,43202.8,2.8118,121476.5308,0.4129,45,16.0244,DIKUAI_2024_1091
DIKUAI_1046,其他草地,临路型,3418.56,0.2328,795.9976,0.141,9,5,DIKUAI_2024_1092
DIKUAI_1486,商办混合用地,临路型,3179.94,11.2725,35845.7829,0.3903,87,52.5,DIKUAI_2024_1093
DIKUAI_1706,金融保险用地,临路型,6189.36,4.6139,28557.1392,0.4297,81,46.5,DIKUAI_2024_1094
DIKUAI_1070,其他草地,临路型,1111.69,0.8643,960.888,0.3229,9,7,DIKUAI_2024_1095
DIKUAI_27,二类居住用地,非临路型,11597.4,1.6605,19257.9684,0.3778,18,10.0909,DIKUAI_2024_1096
DIKUAI_2265,城镇住宅用地,临路型,39937.2,0.9406,37566.6025,0.5543,21,3.9892,DIKUAI_2024_1097
DIKUAI_1,二类居住用地,非临路型,48075.7,1.4577,70081.495,0.2928,27,11.8421,DIKUAI_2024_1098
DIKUAI_28,零售商业用地,临路型,7670.39,1.0035,7697.464,0.3315,15,7,DIKUAI_2024_1099
DIKUAI_15,生活型服务功能与居住功能混合,非临路型,1364.95,2.7992,3820.8027,0.4205,21,12,DIKUAI_2024_1100
DIKUAI_2219,其他草地,临路型,4565.35,1.514,6911.9014,0.3841,51,12,DIKUAI_2024_1101
DIKUAI_13,控制用地,临路型,12080.6,1.3464,16265.0829,0.3886,18,7.4,DIKUAI_2024_1102
DIKUAI_16,零售商业用地,非临路型,264.645,0.9738,257.7054,0.3757,21,10,DIKUAI_2024_1103
DIKUAI_1552,公园与绿地,临路型,45.6862,0,0,0,0,0,DIKUAI_2024_1104
DIKUAI_36,二类居住用地,临路型,12810.1,3.0323,38844.0539,0.3909,54,18.5806,DIKUAI_2024_1105
DIKUAI_1191,商办混合用地,临路型,2198.46,0.0308,67.7907,0.0103,9,9,DIKUAI_2024_1106
DIKUAI_1066,城镇住宅用地,临路型,15748.4,2.1957,34579.2015,0.3231,21,14.1429,DIKUAI_2024_1107
DIKUAI_1501,商住混合用地,临路型,3246.48,2.929,9509.0286,0.501,21,14.25,DIKUAI_2024_1108
DIKUAI_1715,商住混合用地,临路型,3054.16,1.0693,3265.7683,0.3742,84,27,DIKUAI_2024_1109
DIKUAI_1690,公用设施用地,临路型,1717.83,2.2237,3819.9097,0.5862,12,6,DIKUAI_2024_1110
DIKUAI_1181,商办混合用地,临路型,2567.04,2.568,6592.2273,0.4435,18,12.8571,DIKUAI_2024_1111
DIKUAI_1088,商住混合用地,临路型,8280.45,0.9679,8014.4869,0.2438,21,9.75,DIKUAI_2024_1112
DIKUAI_1563,中小学用地,临路型,36109.4,0.9093,32832.7456,0.2407,66,11.55,DIKUAI_2024_1113
DIKUAI_263,生活型服务功能与生产型服务功能混,临路型,23466.2,0,0,0,0,0,DIKUAI_2024_1114
DIKUAI_1042,公园与绿地,临路型,7968.92,0.9219,7346.441,0.2363,15,10.6667,DIKUAI_2024_1117
DIKUAI_1564,商住混合用地,临路型,3677.02,6.5145,23953.9004,0.3832,51,51,DIKUAI_2024_1118
DIKUAI_1204,商住混合用地,临路型,6285.07,7.6239,47916.9631,0.2914,84,31,DIKUAI_2024_1119
DIKUAI_267,医疗卫生用地,临路型,124467,1.3942,173528.3753,0.323,51,11.2159,DIKUAI_2024_1120
DIKUAI_1714,城镇住宅用地,临路型,8848.57,2.592,22935.059,0.4059,36,13.9091,DIKUAI_2024_1121
DIKUAI_1065,城镇住宅用地,临路型,391.951,4.9287,1931.8,0.7041,21,21,DIKUAI_2024_1122
DIKUAI_1718,零售商业用地,临路型,8693.38,0,0,0,0,0,DIKUAI_2024_1123
DIKUAI_1048,城镇住宅用地,临路型,4633.66,0.0378,175.2917,0.0378,3,3,DIKUAI_2024_1124
DIKUAI_1500,零售商业用地,临路型,768.912,1.0917,839.3896,0.3833,9,7.5,DIKUAI_2024_1125
DIKUAI_1761,零售商业用地,临路型,13204.1,1.1301,14922.484,0.458,12,6.12,DIKUAI_2024_1126
DIKUAI_1184,商办混合用地,临路型,4510.41,0.9853,4444.0431,0.2588,18,10.5,DIKUAI_2024_1127
DIKUAI_1078,其他草地,临路型,7621.09,1.5149,11544.8584,0.3423,18,12.3333,DIKUAI_2024_1128
DIKUAI_2186,城镇住宅用地,临路型,16225.1,2.6949,43724.5102,0.404,54,9.4762,DIKUAI_2024_1129
DIKUAI_1175,零售商业用地,临路型,26767.2,0.3933,10527.3036,0.1528,27,8.16,DIKUAI_2024_1130
DIKUAI_1192,商办混合用地,临路型,1796.71,1.4865,2670.7484,0.5522,15,6,DIKUAI_2024_1131
DIKUAI_1073,其他草地,临路型,1395.87,0.8421,1175.4399,0.421,6,6,DIKUAI_2024_1132
DIKUAI_1203,商住混合用地,临路型,559.986,1.7249,965.9254,0.6633,12,7.8,DIKUAI_2024_1133
DIKUAI_2175,城镇住宅用地,临路型,7104,0.8089,5746.7739,0.5807,12,3.5294,DIKUAI_2024_1134
DIKUAI_1087,商住混合用地,临路型,9920.2,2.5884,25677.3065,0.4636,21,11.5909,DIKUAI_2024_1135
DIKUAI_1698,其它商务设施用地,临路型,1893.25,0.7814,1479.373,0.2002,18,12,DIKUAI_2024_1136
DIKUAI_1183,商办混合用地,临路型,925.436,0.6892,637.8556,0.4742,15,6,DIKUAI_2024_1137
DIKUAI_1099,城镇住宅用地,临路型,2659.89,1.5777,4196.6387,0.718,12,5.3333,DIKUAI_2024_1138
DIKUAI_19,公用设施用地,临路型,975.924,0.2384,232.6272,0.1192,6,6,DIKUAI_2024_1139
DIKUAI_1211,城镇住宅用地,临路型,427.319,4.0396,1726.207,0.7494,18,10.5,DIKUAI_2024_1140
DIKUAI_1193,商办混合用地,临路型,6721.52,4.1567,27939.1218,0.271,75,15.6316,DIKUAI_2024_1141
DIKUAI_37,公园绿地,临路型,896.042,0.0232,20.822,0.0047,15,12,DIKUAI_2024_1142
DIKUAI_2230,城镇住宅用地,临路型,1621.77,2.626,4258.8019,0.4453,21,14,DIKUAI_2024_1143
DIKUAI_2264,城镇住宅用地,临路型,19197.2,2.4693,47403.9896,0.4045,21,12.4412,DIKUAI_2024_1144
DIKUAI_1717,城镇住宅用地,临路型,51924.9,1.8889,98079.608,0.2845,33,10.5743,DIKUAI_2024_1145
DIKUAI_1762,文物古迹用地,临路型,23442.2,1.0134,23757.0452,0.586,18,5.5294,DIKUAI_2024_1147
DIKUAI_14,二类居住用地,非临路型,39983.8,0.8865,35446.2379,0.3479,18,6,DIKUAI_2024_1148
DIKUAI_1075,其他草地,临路型,6299.1,0.9066,5710.4973,0.244,18,10.2,DIKUAI_2024_1149
DIKUAI_1182,商办混合用地,临路型,5744.66,2.0371,11702.2447,0.4425,21,10.2,DIKUAI_2024_1150
DIKUAI_1069,商住混合用地,临路型,5148.69,8.0464,41428.4412,0.5623,78,51.6,DIKUAI_2024_1151
DIKUAI_1565,商办混合用地,临路型,5730.88,1.5388,8818.8604,0.2565,18,18,DIKUAI_2024_1152
DIKUAI_2227,商住混合用地,临路型,5708.18,1.8597,10615.529,0.3552,21,15,DIKUAI_2024_1153
DIKUAI_1185,商办混合用地,临路型,3062.15,1.0636,3256.7624,0.4739,12,6,DIKUAI_2024_1154
DIKUAI_1566,零售商业用地,临路型,1032.01,0.2487,256.6842,0.0473,18,16.5,DIKUAI_2024_1155
DIKUAI_305,公园绿地,临路型,3038.24,0,0,0,0,0,DIKUAI_2024_1156
DIKUAI_1723,商住混合用地,临路型,7930.24,9.3642,74260.233,0.5122,81,60.4286,DIKUAI_2024_1157
DIKUAI_1116,城镇住宅用地,临路型,1147.81,4.3476,4990.2031,0.6673,21,12.75,DIKUAI_2024_1158
DIKUAI_2178,文物古迹用地,临路型,34069.6,0.1053,3588.6268,0.1053,3,3,DIKUAI_2024_1160
DIKUAI_1100,城镇住宅用地,临路型,2422.75,5.8044,14062.5854,0.6381,45,22.9286,DIKUAI_2024_1161
DIKUAI_1049,城镇住宅用地,临路型,26795.5,1.8499,49568.7138,0.3506,21,12.3396,DIKUAI_2024_1162
DIKUAI_1090,城镇住宅用地,临路型,3276.6,4.8023,15735.1746,0.6609,48,17.3333,DIKUAI_2024_1163
DIKUAI_1779,商住混合用地,临路型,3463.99,6.5776,22784.8192,0.3841,75,33,DIKUAI_2024_1164
DIKUAI_1780,其他草地,临路型,12078.9,2.1235,25649.8925,0.3954,33,14.1818,DIKUAI_2024_1165
DIKUAI_1722,城镇住宅用地,临路型,10272.1,3.3013,33911.5971,0.2789,81,30.4,DIKUAI_2024_1166
DIKUAI_1213,零售商业用地,临路型,1238.82,2.0429,2530.8134,0.3484,18,13,DIKUAI_2024_1167
DIKUAI_38,二类居住用地,临路型,28171.7,1.6865,47512.5235,0.3745,21,12.0732,DIKUAI_2024_1168
DIKUAI_39,二类居住用地,临路型,341438,1.3003,443988.3481,0.2816,240,10.9217,DIKUAI_2024_1169
DIKUAI_1117,城镇住宅用地,临路型,496.056,2.167,1074.938,0.6524,12,10.5,DIKUAI_2024_1171
DIKUAI_1292,商办混合用地,临路型,2969.04,2.6729,7935.8505,0.5542,21,9,DIKUAI_2024_1172
DIKUAI_1290,商办混合用地,临路型,5424.05,3.1281,16966.9434,0.6146,27,12,DIKUAI_2024_1173
DIKUAI_1115,城镇住宅用地,非临路型,858.837,2.7614,2371.6246,0.4754,18,10.5,DIKUAI_2024_1174
DIKUAI_1101,城镇住宅用地,临路型,2900.06,2.5774,7474.5572,0.4895,21,10.125,DIKUAI_2024_1175
DIKUAI_1218,零售商业用地,临路型,5412.38,2.7531,14901.0111,0.3228,60,21.25,DIKUAI_2024_1176
DIKUAI_1186,商办混合用地,临路型,8528.97,1.9497,16628.6373,0.3607,21,12,DIKUAI_2024_1177
DIKUAI_1077,其他草地,临路型,6032.7,3.6458,21993.7963,0.8704,21,15.5,DIKUAI_2024_1178
DIKUAI_1114,城镇住宅用地,临路型,1771.37,2.7662,4899.9297,0.6238,21,9.6667,DIKUAI_2024_1179
DIKUAI_1719,商办混合用地,临路型,3339.62,2.4922,8323.0247,0.5038,15,9,DIKUAI_2024_1180
DIKUAI_2192,医疗卫生用地,临路型,1960.86,1.9218,3768.2899,0.4804,12,12,DIKUAI_2024_1181
DIKUAI_1294,商办混合用地,临路型,3143.18,3.5765,11241.5066,0.5201,21,7.7143,DIKUAI_2024_1182
DIKUAI_175,旅馆用地,临路型,933.717,4.6153,4309.3731,1.8151,21,7.5,DIKUAI_2024_1183
DIKUAI_1778,商住混合用地,临路型,4432.19,7.5387,33412.7888,0.4731,81,14.1,DIKUAI_2024_1184
DIKUAI_43,二类居住用地,临路型,13571.9,1.6395,22251.6336,0.3599,21,12.0938,DIKUAI_2024_1185
DIKUAI_1212,城镇住宅用地,临路型,3656.74,9.8652,36074.5163,0.4554,66,34.5,DIKUAI_2024_1186
DIKUAI_1072,其他草地,临路型,302.37,4.1065,1241.6809,0.9367,21,12,DIKUAI_2024_1187
DIKUAI_1118,城镇住宅用地,临路型,2545.37,2.3045,5865.8014,0.6243,15,7.5,DIKUAI_2024_1188
DIKUAI_1089,城镇住宅用地,临路型,9748.32,2.5467,24826.3102,0.5406,21,8.8,DIKUAI_2024_1189
DIKUAI_299,金融保险用地,临路型,19730.5,1.4555,28717.9439,0.3596,18,11.3077,DIKUAI_2024_1190
DIKUAI_2271,城镇住宅用地,临路型,24404.4,2.1455,52359.9132,0.2277,39,30.3191,DIKUAI_2024_1193
DIKUAI_2270,商住混合用地,临路型,15741.8,2.5378,39949.422,0.4784,27,10.0685,DIKUAI_2024_1194
DIKUAI_1177,零售商业用地,临路型,3319.98,1.2594,4181.2169,0.6786,18,8,DIKUAI_2024_1195
DIKUAI_44,生活型服务功能与居住功能混合,临路型,7429.71,1.298,9643.418,0.3498,18,11.4545,DIKUAI_2024_1196
DIKUAI_1705,工业用地,非临路型,2102.13,1.5799,3321.1095,0.4725,18,7.3333,DIKUAI_2024_1197
DIKUAI_1720,工业用地,临路型,3112.01,3.1446,9785.8746,0.5427,81,20,DIKUAI_2024_1198
DIKUAI_287,金融保险用地,临路型,5452.67,2.8689,15643.2096,0.2959,36,18,DIKUAI_2024_1199
DIKUAI_2204,城镇住宅用地,临路型,3341.32,18.8316,62922.4597,0.9703,99,28.125,DIKUAI_2024_1200
DIKUAI_17,公园绿地,临路型,5023.24,0,0,0,0,0,DIKUAI_2024_1201
DIKUAI_1071,其他草地,临路型,14717.6,2.6516,39025.7075,0.5514,24,9.8,DIKUAI_2024_1202
DIKUAI_1289,商办混合用地,临路型,1777.07,3.3989,6040.0966,0.4054,27,15,DIKUAI_2024_1203
DIKUAI_1176,零售商业用地,临路型,28492.6,4.0085,114212.6297,0.5922,75,16.2295,DIKUAI_2024_1204
DIKUAI_314,控制用地,临路型,48645.1,0.027,1315.3179,0.027,3,3,DIKUAI_2024_1205
DIKUAI_1860,城镇住宅用地,临路型,12247.6,4.4601,54625.2554,0.4048,99,23,DIKUAI_2024_1206
DIKUAI_1067,城镇住宅用地,临路型,5916.11,5.3627,31726.3069,0.6778,57,27.5,DIKUAI_2024_1207
DIKUAI_1093,城镇住宅用地,临路型,5719.68,0.4532,2592.3543,0.2282,6,5.5,DIKUAI_2024_1208
DIKUAI_0,二类居住用地,临路型,31120.5,2.5513,7939813.03,0.5757,135,10.7501,DIKUAI_2024_1209
DIKUAI_1079,其他草地,临路型,2707.69,2.7838,7537.7899,0.3977,21,21,DIKUAI_2024_1210
DIKUAI_2170,其他草地,非临路型,3363.88,0.144,484.5033,0.0339,99,30,DIKUAI_2024_1211
DIKUAI_1777,城镇住宅用地,临路型,76.3839,0,0,0,0,0,DIKUAI_2024_1212
DIKUAI_1120,城镇住宅用地,临路型,2793.57,2.6296,7345.8819,0.8451,30,9,DIKUAI_2024_1213
DIKUAI_54,社会福利设施用地,临路型,3584.77,1.013,3631.4712,0.2761,18,7.5,DIKUAI_2024_1215
DIKUAI_1776,城镇住宅用地,非临路型,3735.92,1.4553,5436.8458,0.6431,21,5.4783,DIKUAI_2024_1216
DIKUAI_176,道路与交通设施用地,临路型,6535.35,2.3582,15411.4798,0.811,21,7.1667,DIKUAI_2024_1217
DIKUAI_2267,工业用地,临路型,76046.4,0.0198,1507.5449,0.0198,3,3,DIKUAI_2024_1218
DIKUAI_1291,商办混合用地,临路型,4918.45,1.9038,9363.6712,0.3339,27,16,DIKUAI_2024_1219
DIKUAI_1721,其他草地,临路型,635.474,0.7935,504.2697,0.2169,15,9,DIKUAI_2024_1220
DIKUAI_1091,城镇住宅用地,临路型,1741.07,1.9321,3363.897,0.7964,15,9.75,DIKUAI_2024_1221
DIKUAI_1699,城镇住宅用地,临路型,31689.7,0.5795,18363.4474,0.3086,18,4.9259,DIKUAI_2024_1222
